ProjectName,FilePath,ExceptionType,InvokedMethods,ThrowException,IsCustomerExceptionThrown
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorApplicationController.java,Exception,info,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorDisassemblyTeamController.java,DuplicateRecordException,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorDisassemblyTeamController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorDisassemblyTeamController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorDisassemblyTeamController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorEmployeeController.java,Exception,error|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorPlanningTaskController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\CalibratorVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\MeasuringEquipmentController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\calibrator\MeasuringEquipmentController.java,Exception,error|getMessage|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\file\storage\FileUploadController.java,Exception,info|getMessage,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderApplicationController.java,Exception,info,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderApplicationController.java,Exception,info,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderEmployeeController.java,Exception,error|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderEmployeeController.java,Exception,error|error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\ProviderVerificationController.java,Exception,error,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\provider\SettingsProviderController.java,ClassCastException,info,,
calibration-devices-system,D:\Study\Graduate Seminar\Projects\calibration-devices-system\web\src\main\java\com\softserve\edu\controller\stateverificator\StateVerificatorEmployeeController.java,Exception,error|error,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CharacterCounter\src\main\java\utils\ContextServiceImplements.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CharacterCounter\src\main\java\utils\ContextServiceImplements.java,UnsupportedEncodingException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CharacterCounter\src\main\java\utils\ContextServiceImplements.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CharacterCounter\src\main\java\utils\ContextServiceImplements.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CountMostImport\src\main\java\CountMostImport.java,FileNotFoundException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CountMostImport\src\main\java\CountMostImport.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\CountMostImport\src\src\lmy\qunarwork\CountMostImport.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\EffectiveLines\src\EffectiveLines.java,Exception,getMessage,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\EffectiveLines\src\EffectiveLines.java,IOException,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\main\Main.java,Exception,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\main\Main.java,Exception,out|printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\DownHtml.java,IOException,printStackTrace|empty,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\DownHtml.java,Exception,println|printStackTrace|empty,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\DownHtml.java,Exception,println|printStackTrace|empty,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\ExportToExcel.java,IOException,printStackTrace|println|getMessage,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\ParseHtml.java,Exception,printStackTrace,,
campus2017,D:\Study\Graduate Seminar\Projects\campus2017\ExchangeRate\src\main\java\com\qunar\utils\ParseHtml.java,Exception,printStackTrace,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-api\src\main\java\com\linkedin\camus\schemaregistry\CachedSchemaRegistry.java,SchemaNotFoundException,addFetchToFailureHistory,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-api\src\test\java\com\linkedin\camus\schemaregistry\CachedSchemaRegistryTest.java,SchemaNotFoundException,,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-api\src\test\java\com\linkedin\camus\schemaregistry\CachedSchemaRegistryTest.java,SchemaNotFoundException,,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-api\src\test\java\com\linkedin\camus\schemaregistry\CachedSchemaRegistryTest.java,SchemaNotFoundException,,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-api\src\test\java\com\linkedin\camus\schemaregistry\CachedSchemaRegistryTest.java,SchemaNotFoundException,,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\CamusJob.java,IllegalArgumentException,,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\coders\MessageDecoderFactory.java,Exception,,MessageDecoderException,true
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EmailClient.java,Exception,warn,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlCounts.java,Exception,,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlCounts.java,Exception,error|toString|getMessage|sleep|random|error|getMessage,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlCounts.java,InterruptedException,error|getMessage,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlCounts.java,Exception,getMessage,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlKey.java,IOException,setServer|setService,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\EtlRequest.java,URISyntaxException,,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\KafkaReader.java,Exception,info|getTopic|getMessage|refreshTopicMetadataAndRetryFetch,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\KafkaReader.java,Exception,info|getTopic,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\KafkaReader.java,Exception,error|get|topics|getMessage,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\common\KafkaReader.java,Exception,info,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,Exception,warn|format|clientId|get|sleep|random|warn,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,InterruptedException,warn,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,Exception,warn|host|port|getMessage|sleep|random|error|getMessage,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,InterruptedException,error|getMessage,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,Exception,error,IOException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,Exception,error,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlInputFormat.java,Exception,,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlMultiOutputCommitter.java,Exception,,IllegalStateException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlMultiOutputCommitter.java,Exception,error|format|error|format|error|toString|increment|getCounter,,
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlMultiOutputFormat.java,Exception,,RuntimeException,false
camus,D:\Study\Graduate Seminar\Projects\camus\camus-etl-kafka\src\main\java\com\linkedin\camus\etl\kafka\mapred\EtlMultiOutputRecordWriter.java,NoSuchMethodException,getCounter|getProgressible,,
